Region,Brca1,E2f6,Esrrb,Foxm1,Grhl2,Hdac2,Klf5,Max,Mga,Nanog,Nfkb2,Patz1,Pou5f1,Rad21,Rel,Rela,Rest,Sin3a,Smc3,Sox2,Sp1,Tbx3,Tlr4,Zfp281,Zfp42,Zic3,openness,GCcontent,Label
region 6453,0,0,25164.95904,0,0,0,0,0,0,133453.4341,0,16302.36221,3262148.538,0,0,0,0,0,0,196067.0541,0,0,0,0,0,0,28.19727601,0.485075,0
region 6454,0,0,0,0,0,0,0,0,60815.28678,0,0,0,1814491.682,0,0,0,0,0,0,0,13975.84343,42720.04556,0,0,0,0,8.510869012,0.43418,0
region 6455,0,0,0,0,0,0,0,0,16636.34906,70853.36464,0,0,0,510145.3042,0,0,0,0,71432.8669,0,0,11686.29842,0,0,0,0,9.74811315,0.402439,0
region 6456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.163769164,0.625698,0
region 6457,0,0,0,0,0,46742.96061,0,0,22723.24274,31922.45801,0,0,0,0,119.4646169,3646.154891,0,0,0,0,0,15962.07165,0,0,0,3329.967838,9.645565714,0.434524,0
region 6458,0,0,49321.65917,0,0,0,0,0,0,64598.47081,0,0,0,359521.3595,0,0,0,0,50341.81675,0,0,0,0,0,351943.2444,0,7.212518582,0.485149,0
region 6459,0,0,23111.46611,0,0,0,0,0,35091.49517,72613.09937,0,0,1239436.31,350312.1701,0,0,0,0,49052.30415,149974.098,0,24650.22121,0,0,0,0,12.11569527,0.418327,0
region 6460,0,0,46763.76322,29888.98039,0,131876.9792,0,0,15096.14635,0,0,0,790596.392,0,132.5625655,4045.914675,0,0,0,250946.7522,0,10604.37423,0,0,0,0,42.87473012,0.405093,0
region 6461,0,0,18821.33471,22015.88081,0,173817.5811,0,0,15685.68756,106203.0431,0,0,0,0,0,0,0,0,0,0,27023.44271,11018.50082,5.435129527,6605.608932,0,0,4.134547685,0.450654,0
region 6462,0,0,0,0,0,43910.61702,44423.21249,0,51909.58481,0,0,0,0,0,0,0,0,0,0,326922.8899,0,36464.18435,0,6461.805555,0,0,17.41186559,0.47191,0
region 6463,0,0,43579.52956,0,0,0,0,0,15650.82814,30574.40036,0,0,0,0,0,0,0,0,0,0,0,10994.01362,0,0,0,0,24.39599424,0.410423,0
region 6464,0,0,28664.17537,0,0,0,136242.3415,0,36342.66004,85094.13045,0,12317.41134,0,227615.4911,119.4495543,3645.69517,0,0,31871.75683,226351.6161,42037.58452,25529.10913,0,0,0,2863.239968,9.735659537,0.496241,0
region 6465,0,0,22126.9148,0,0,0,145451.3284,0,17220.43574,0,0,0,0,0,0,0,0,0,0,0,20894.85514,12096.59344,0,0,0,0,30.05765121,0.491713,0
region 6466,0,1505.865089,64802.73795,0,0,0,49205.17491,8834.157403,0,0,0,0,0,0,0,0,0,13462.69603,0,0,23602.02265,0,0,0,0,0,10.38261201,0.611842,0
region 6467,0,0,0,0,0,0,133458.7167,0,47395.64583,100231.0326,0,14389.38255,0,0,0,0,0,0,0,0,92188.35483,33293.34213,0,0,0,0,6.502185156,0.66065,0
region 6468,0,0,21282.48053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19345.36873,0,0,0,0,0,12.03716184,0.525,0
region 6469,0,0,0,0,0,51933.85564,94431.4831,0,32066.89677,113473.079,0,25611.24677,1035371.132,0,0,0,0,0,0,110097.4061,101635.1391,22525.57479,0,0,0,0,32.16910122,0.445714,0
region 6470,0,0,20007.88127,0,0,0,0,0,17419.06333,262749.9896,0,0,0,0,0,0,0,0,0,0,34672.35467,12236.12053,0,9748.843033,0,9879.987261,3.998646631,0.529551,0
region 6471,0,0,0,0,0,0,199965.7229,0,17096.55175,45760.66584,0,0,0,0,0,0,0,0,0,213670.4653,23730.59221,12009.57043,0,0,0,3752.918105,10.35821419,0.503067,0
region 6472,0,0,0,61280.5846,0,283808.3627,0,0,17894.16957,64685.77123,0,0,1740928.545,0,0,0,0,0,0,0,22467.26241,12569.86162,0,0,0,0,4.349665831,0.349701,0
region 6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.87451997,0.638009,0
region 6474,0,1591.419654,0,0,0,0,101476.5569,0,59428.70076,258686.9642,11330.9174,0,0,0,152.786402,4663.162211,0,0,0,0,0,41746.03029,0,0,0,7180.965839,36.11962757,0.517606,0
region 6475,0,0,0,0,1212.568356,0,58614.05886,0,20550.01133,55570.59774,0,0,1582923.135,0,0,0,0,0,0,170816.5098,0,14435.47283,0,0,0,0,13.88916704,0.363855,0
region 6476,0,0,0,0,0,0,237495.4553,0,0,0,0,13989.03872,0,0,0,0,0,0,0,0,113038.6431,0,0,0,0,3269.284522,62.13043478,0.623333,0
region 6477,0,0,0,0,0,0,214456.7975,0,0,0,0,28778.7651,0,0,0,0,0,0,0,0,103825.0538,0,0,0,0,0,14.80697114,0.660714,0
region 6478,0,0,0,5438.047849,0,41986.97803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.20348764,0.558282,0
region 6479,0,1576.334921,0,0,0,0,0,0,33360.37283,0,0,12608.06112,0,0,0,0,0,0,0,0,0,23434.18444,0,0,0,0,7.888131008,0.589041,0
region 6480,0,0,0,0,0,0,0,0,0,52993.46765,0,0,0,242603.5431,149.882111,4574.520946,0,0,33970.45206,76733.11861,0,0,0,0,0,2862.166818,11.21265624,0.48,0
region 6481,0,0,0,0,0,0,0,0,43409.09394,0,0,0,0,0,0,0,0,0,0,67383.73067,0,30492.96598,0,0,0,0,7.658071571,0.469663,0
region 6482,0,0,0,0,0,0,559129.9767,0,17419.06333,210387.7675,0,24634.82267,1151545.782,0,0,0,0,0,0,122450.9741,85509.2533,12236.12053,0,0,0,3039.548875,36.8071078,0.45977,0
region 6483,0,0,20200.21448,0,0,0,47812.86234,0,0,69454.14854,0,0,1089952.195,251118.3758,0,0,0,0,35162.73769,115901.3476,24047.18855,0,0,0,0,0,17.800366,0.43083,0
region 6484,0,0,44158.38884,0,0,0,263004.2449,0,72501.6346,92182.63744,0,50206.38207,0,0,0,0,0,0,0,151580.0543,72198.70736,50929.18734,0,0,0,0,9.312274063,0.528333,0
region 6485,0,0,0,0,0,0,0,7947.550737,0,54163.08844,0,0,1952851.136,0,0,0,0,12111.56366,0,323375.3924,16725.91564,0,0,0,0,2925.337808,9.925498134,0.507937,0
region 6486,0,0,0,13996.31839,1069.791811,108065.0868,0,0,0,148451.3313,0,0,0,0,0,0,0,0,0,428925.8813,33081.73849,0,0,9526.310874,0,3825.262668,16.1695187,0.515464,0
region 6487,0,1576.334921,22267.02869,11727.23562,1018.27068,43611.87674,153310.629,0,105175.9734,336139.66,0,16302.36221,1587928.334,0,305.4648608,9323.029909,0,0,0,370967.6802,132027.9161,73881.46322,0,9382.507497,292642.4981,6218.459834,8.386217625,0.540174,0
region 6488,0,1492.37013,29180.78325,0,0,0,0,0,33464.08882,161020.3044,0,0,808626.3974,315319.2965,0,0,0,0,44152.44276,0,0,23507.04033,0,0,0,3417.19605,10.37124127,0.450617,0
region 6489,0,0,0,0,0,0,0,0,20550.01133,62483.38449,0,0,869799.44,0,0,0,0,0,0,0,0,14435.47283,0,0,0,0,8.338331353,0.475309,0
region 6490,0,0,0,0,0,0,142117.7321,0,15096.14635,108024.8778,0,12317.41134,0,0,0,0,0,0,0,68473.86162,44911.93929,10604.37423,0,0,0,0,9.54443593,0.533557,0
region 6491,0,1923.364127,0,0,0,0,675444.2715,0,15665.90248,0,0,55956.1549,0,0,178.1328356,5436.755473,0,0,0,0,204896.4016,11004.60268,0,0,0,0,4.251042946,0.573171,0
region 6492,0,0,97695.60298,0,0,0,142451.4142,9773.683741,69523.12975,201371.6892,0,12317.41134,1452724.482,0,0,0,0,14894.47463,0,413557.4638,91067.8952,48836.91959,0,0,0,3467.266937,11.5998029,0.465839,0
region 6493,0,0,23482.75115,0,0,0,312334.8278,0,17096.55175,101738.1627,0,0,0,333087.2478,0,0,0,0,46640.39215,0,20855.89344,12009.57043,0,0,0,0,12.69126151,0.489796,0
region 6494,0,0,0,5935.727076,0,0,0,0,0,0,0,0,1060103.812,0,0,0,0,0,0,112727.3847,0,0,0,0,0,0,18.86380939,0.40099,0
region 6495,0,0,0,0,942.7267069,0,261979.6286,0,0,125463.0367,0,12317.41134,1954315.25,0,0,0,0,0,0,410860.538,20841.06672,0,0,0,0,0,7.213892133,0.408194,0
region 6496,0,0,0,0,0,0,80887.68508,0,15096.14635,57600.11054,0,0,0,0,0,0,0,0,0,0,18925.45076,10604.37423,0,0,0,3110.970699,8.231122492,0.423729,0
region 6497,0,0,24927.02604,27221.21624,1028.209606,108667.4242,93592.23972,0,89004.74984,148037.1219,0,40000.62932,0,248159.0264,0,0,0,0,34748.35613,639463.4553,44892.96432,62521.8949,0,9382.507497,0,2726.505278,10.75525041,0.474164,0
region 6498,0,0,0,0,0,57468.53179,475183.9734,7114.975739,34257.92428,34716.06445,0,43009.15609,697141.7761,0,0,0,0,10842.77212,0,229504.8058,105350.012,24064.67458,0,0,0,0,6.788238765,0.507795,0
region 6499,0,1508.22024,0,0,0,0,442247.3712,9619.398344,0,106885.7405,0,13989.03872,0,0,0,0,0,14659.35346,0,0,150772.3589,0,0,0,0,2726.505278,20.15752763,0.597701,0
region 6500,0,0,20175.85853,0,0,0,82212.44524,0,17220.43574,0,0,14389.38255,648125.6563,0,0,0,0,0,0,278850.3621,19397.11917,12096.59344,0,0,0,0,25.70775831,0.531579,0
region 6501,0,0,0,34955.1892,0,218012.7964,0,0,0,57463.48778,0,0,2650651.853,0,0,0,0,0,0,108002.7733,0,0,0,0,0,0,8.53974324,0.40625,0
region 6502,0,0,0,0,0,0,0,0,0,31777.07791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.81457635,0.490741,0
region 6503,0,0,0,18695.47038,0,96498.22944,162961.7711,0,49090.72694,75782.32967,0,0,0,0,0,0,0,0,0,0,28262.36002,34484.06153,0,6461.805555,303282.0514,0,13.5652308,0.564669,0
region 6504,0,0,24008.94517,0,1352.961746,0,158851.1142,7133.07638,0,83308.51958,0,0,0,0,0,0,0,10870.35635,0,360973.7455,20130.05472,0,0,0,0,2708.832029,26.95866292,0.551111,0
region 6505,0,0,32791.15896,0,0,0,146005.5547,0,0,36819.59491,0,12608.06112,0,0,0,0,0,0,0,0,37876.32288,0,0,0,0,0,7.482367989,0.50152,0
region 6506,0,0,71757.86062,18165.55928,0,89207.30201,0,0,16577.90293,67285.74685,0,0,0,0,0,0,0,0,0,143168.6655,0,11645.2426,0,0,0,3634.090021,39.97188634,0.473333,0
region 6507,0,0,27009.9542,0,0,0,470859.8173,0,14972.25961,181746.1669,0,0,0,0,0,0,0,0,0,0,50311.58923,10517.34928,0,0,0,3525.038628,6.003705533,0.477654,0
region 6508,0,1519.264997,23111.46611,0,0,0,111097.2163,7472.996694,47581.69495,32835.13299,0,13550.0369,0,225851.1256,0,0,0,11388.37337,31624.70234,73231.12826,29005.3005,33424.03339,0,0,0,0,4.306260296,0.51632,0
region 6509,0,0,79859.2845,0,0,0,0,0,17459.44615,0,0,0,942579.4483,0,0,0,0,0,0,259770.393,0,12264.48767,0,0,0,0,22.5717617,0.46087,0
region 6510,0,0,0,0,0,0,0,0,39039.61189,30464.75268,0,0,1113623.442,285290.8753,0,0,0,0,39947.72657,0,0,27423.59836,0,0,0,0,8.817395689,0.491713,0
region 6511,0,0,0,0,0,0,46025.37809,0,34954.31094,148300.3542,0,0,0,0,0,0,0,0,0,0,59029.99668,24553.85537,0,0,0,3825.262668,52.9740433,0.584362,0
region 6512,0,0,0,0,0,0,0,0,0,40580.35889,0,0,962239.3716,0,0,0,0,0,0,170794.7161,0,0,0,0,0,0,22.50503813,0.425287,0
region 6513,0,0,0,0,0,0,0,0,30810.03218,44831.24747,0,0,0,0,0,0,0,0,0,0,0,21642.68308,0,0,0,0,9.357285398,0.310769,0
region 6514,0,0,21602.15032,0,0,0,0,0,30087.04778,127171.8723,0,0,0,0,0,0,0,0,0,497363.9353,17564.35535,21134.81857,0,0,0,0,9.968451566,0.469775,0
region 6515,0,0,20148.29877,0,0,0,0,0,15665.90248,59661.60847,0,0,1707508.671,0,0,0,0,0,0,93255.73471,0,11004.60268,0,0,0,0,13.11191415,0.47479,0
region 6516,0,1524.05337,25972.0703,21198.62502,0,108998.8831,50237.63784,0,15377.97208,0,0,12805.62338,0,0,0,0,0,0,0,0,24097.25945,10802.34432,0,0,0,0,15.13157048,0.550926,0
region 6517,0,0,0,16770.55496,953.5057317,84374.72142,0,0,0,80209.55963,0,0,0,0,0,0,0,0,0,0,19561.5313,0,0,0,0,0,11.01733558,0.420213,0
region 6518,0,0,0,21312.15614,0,107659.8186,0,0,0,122530.2751,0,0,736711.0419,365107.8988,0,0,0,0,51124.0694,0,0,0,0,0,0,0,13.33756516,0.48,0
region 6519,0,0,0,19480.08324,0,99992.32313,92354.35333,0,48349.01532,73184.6816,0,0,1018766.759,0,0,0,0,0,0,136666.9004,61823.0632,33963.04197,0,0,0,3083.281872,24.86327772,0.485577,0
region 6520,0,0,20340.19553,0,0,0,0,0,0,0,0,0,0,332973.5703,0,0,0,0,46624.4745,248486.0413,0,0,0,0,0,0,10.84430904,0.378505,0
region 6521,0,0,93084.69167,0,0,62521.54048,0,0,15465.13439,37520.85818,0,0,0,314377.7295,0,0,0,0,44020.60025,0,0,10863.57199,0,0,0,0,4.36467084,0.541667,0
region 6522,0,0,27565.79536,11229.82667,0,86705.10059,48430.97085,0,0,0,0,0,0,271390.5785,0,0,0,0,38001.34375,0,0,0,0,0,0,0,6.388471978,0.352727,0
region 6523,0,0,0,0,0,0,41235.18933,0,20550.01133,0,0,0,0,0,0,0,0,0,0,0,19779.09588,14435.47283,0,0,0,2675.87035,30.72865526,0.609626,0
region 6524,0,0,0,0,0,0,156521.9752,0,36578.29857,83969.86629,0,16302.36221,0,0,0,0,0,0,0,0,60945.87281,25694.63475,0,0,0,2863.239968,6.248161623,0.539519,0
region 6525,0,0,0,0,0,0,49142.77526,0,0,0,0,0,0,0,0,0,0,0,0,67383.73067,0,0,0,0,0,0,18.32629727,0.4375,0
region 6526,0,0,0,21117.06032,0,110533.4517,0,0,33563.01419,33694.28102,0,0,0,0,0,0,0,0,0,0,0,23576.53102,0,9526.310874,0,0,33.02010393,0.473684,0
region 6527,0,0,55912.32507,0,0,0,0,0,18677.42103,34716.06445,0,0,672792.1092,0,0,0,0,0,0,0,0,13120.06108,0,0,0,0,71.37338151,0.471545,0
region 6528,0,0,0,0,0,0,0,0,0,0,0,0,1023751.909,245420.6076,0,0,0,0,34364.91026,108861.8624,0,0,0,0,0,0,9.703737745,0.435,0
region 6529,0,0,0,0,0,0,0,0,0,105973.4751,0,0,0,303166.5402,0,0,0,0,42450.75852,0,0,0,0,6605.608932,393230.8183,0,6.777901736,0.341693,0
region 6530,0,0,20250.941,0,942.4668366,0,141480.7784,0,15097.51549,30743.29493,0,0,0,312634.8436,0,0,0,0,43776.55345,143168.6655,18861.41458,10605.33599,0,0,0,0,8.64779271,0.517751,0
region 6531,0,0,0,0,956.7576799,0,0,0,19084.66517,31011.33245,0,0,0,0,0,0,0,0,0,0,0,13406.13206,0,0,0,5269.38572,22.77199988,0.438272,0
region 6532,0,0,25362.46642,0,0,0,86072.38862,0,31239.19363,156568.2085,0,14389.38255,1371353.056,0,0,0,0,0,0,77462.35473,66139.80741,21944.14999,0,0,0,3305.884073,3.598477983,0.464539,0
region 6533,0,0,0,0,0,0,0,0,32467.28694,112948.6758,0,0,0,0,0,0,0,0,0,0,0,22806.83115,0,0,0,3459.500514,18.55001521,0.526316,0
region 6534,0,0,0,0,0,0,80048.07408,0,0,30464.75268,0,26794.66211,0,0,0,0,0,0,0,0,38396.29594,0,0,0,0,0,5.332815248,0.533582,0
region 6535,0,0,22267.02869,0,0,0,0,0,50797.75016,0,0,0,903598.8114,346423.1814,0,0,0,0,48507.75026,0,0,35683.16975,0,0,0,3305.884073,8.492085401,0.539286,0
region 6536,0,0,0,0,0,0,0,0,0,0,0,0,0,223647.5415,0,0,0,0,31316.14647,68473.86162,0,0,0,0,0,0,8.919029784,0.433333,0
region 6537,0,0,0,0,0,0,188682.6376,0,17375.91193,74991.52033,0,14389.38255,0,0,0,0,0,0,0,387311.7736,67194.93292,12205.80858,0,0,0,0,8.477318382,0.532775,0
region 6538,0,0,0,0,0,0,0,0,15550.14795,32219.85278,0,0,718977.3938,238413.5235,0,0,0,0,33383.74645,230989.8912,0,10923.29025,0,0,0,0,9.180074966,0.45485,0
region 6539,0,0,0,5598.788146,0,43228.04827,0,0,22349.08942,48694.79251,0,0,1347511.634,263895.2555,0,0,0,0,36951.81452,67048.43867,0,15699.24551,0,0,0,0,5.788425926,0.420833,0
region 6540,0,0,24444.87576,22530.55801,0,116811.7054,0,0,31459.74679,90032.35792,0,0,765447.6339,0,0,0,0,0,0,69216.92973,18972.20884,22099.07882,0,0,0,4382.784735,3.980946831,0.490421,0
region 6541,0,0,0,0,0,0,0,0,36544.11132,0,0,12765.93602,0,0,0,0,0,0,0,0,0,25670.61973,0,0,0,0,19.7792282,0.4825,0
region 6542,0,0,0,0,0,0,0,0,0,35209.5268,0,0,0,0,0,0,0,0,0,0,0,0,5.02813305,0,0,0,9.324727831,0.439528,0
region 6543,0,0,0,37561.3018,0,231509.1992,0,0,51715.14454,30726.24438,0,0,0,0,0,0,0,0,0,0,0,36327.59866,0,6828.141091,0,2930.716831,31.59457434,0.341297,0
region 6544,0,0,23111.46611,11511.70861,0,88881.5012,0,0,0,154286.3982,0,0,867717.9073,306682.2768,0,0,0,0,42943.04795,221586.4989,0,0,0,0,0,6420.529142,8.750339562,0.425428,0
region 6545,0,0,0,0,1025.844773,42711.48843,0,0,39633.49469,30673.81636,0,0,1078597.974,0,0,0,0,0,0,182077.7139,0,27840.77472,0,0,0,3159.385226,41.52764673,0.376,0
region 6546,0,0,53718.06675,0,0,0,0,8279.561033,16634.58047,36819.7792,0,0,0,0,0,0,0,12617.52631,0,67613.83283,0,11685.05606,0,0,0,0,9.175232324,0.438486,0
region 6547,0,0,31337.30741,0,0,0,214094.9711,0,0,0,0,0,0,0,0,0,0,0,0,0,97977.56396,0,0,0,0,0,7.927692509,0.545064,0
region 6548,0,0,49207.17263,0,0,0,0,0,22434.40325,30656.06277,0,0,0,0,0,0,0,0,0,541327.2492,0,15759.1747,0,0,0,0,7.376027968,0.5,0
region 6549,0,0,0,0,0,0,0,0,15665.90248,30424.51531,0,0,0,0,0,0,0,0,0,0,0,11004.60268,0,0,0,0,34.7495657,0.327161,0
region 6550,0,0,48110.20951,12966.88918,0,100116.8997,0,0,32615.72182,82742.09756,0,0,3160404.373,0,0,0,0,0,0,294065.8597,0,22911.10009,0,9748.843033,0,0,10.44737923,0.416342,0
region 6551,0,0,20340.32836,0,0,0,0,0,0,0,0,0,0,338832.8968,0,0,0,0,47444.92407,0,0,0,0,0,0,0,29.89232357,0.505155,0
region 6552,0,0,0,11126.75609,0,147822.7729,89343.10307,0,0,51587.90367,0,26997.44367,1996205.205,0,0,0,0,0,0,270174.0538,42854.80025,0,0,6605.608932,0,0,18.99696432,0.457055,0
region 6553,0,0,0,0,0,46742.96061,0,0,22723.24274,38642.59001,0,0,0,0,0,0,0,0,0,143688.9668,0,15962.07165,0,0,0,3268.900017,6.293553619,0.475472,0
region 6554,0,0,0,18872.56513,0,96778.9273,0,0,0,42297.42631,0,0,0,0,122.6141882,3742.282306,0,0,0,0,0,0,0,0,0,0,8.701463852,0.527845,0
region 6555,0,0,18543.37775,11476.03305,0,43038.02212,0,0,0,49526.63782,0,14389.38255,0,0,0,0,0,0,0,223173.541,31603.53829,0,0,0,0,0,12.59892647,0.548495,0
region 6556,0,0,0,0,0,0,49450.62721,0,20383.13847,94575.07834,0,0,2054421.991,0,0,0,0,0,0,127238.6933,0,14318.25204,0,0,0,0,46.58632574,0.458824,0
region 6557,0,0,60862.70149,12011.14467,1336.409263,92737.6296,0,0,111791.761,91663.81087,0,0,0,0,0,0,0,0,0,0,0,78528.76105,0,4571.979188,0,0,12.32605644,0.466535,0
region 6558,0,0,42271.15267,0,0,0,255814.942,0,17096.55175,0,0,0,967401.4436,0,0,0,0,0,0,410160.8755,22138.7359,12009.57043,0,0,0,2986.685806,17.04292888,0.404908,0
region 6559,0,0,0,0,0,0,0,0,17220.43574,0,0,0,0,260266.496,0,0,0,0,36443.6991,0,0,12096.59344,0,0,0,0,13.10957677,0.530864,0
region 6560,0,0,0,0,0,0,50443.19389,0,0,54575.95319,0,14389.38255,0,0,124.834128,3810.036632,0,0,0,149045.0709,41963.66482,0,0,0,0,2947.636552,6.7595433,0.563433,0
region 6561,0,0,0,22015.88081,0,176058.2264,0,0,77982.64552,163213.9065,0,0,824930.7079,270489.4252,0,0,0,0,37875.16017,0,0,54779.35476,0,6605.608932,0,6439.490466,4.96805464,0.397993,0
region 6562,0,0,0,0,0,0,0,0,0,84122.38605,0,0,0,251549.8365,0,0,0,0,35223.15278,0,0,0,0,0,0,2758.369106,15.40366384,0.488095,0
region 6563,0,0,0,0,0,0,46273.60866,8156.738385,15467.46772,32951.64731,0,14389.38255,0,0,0,0,0,12430.35237,0,0,22195.85159,10865.21105,0,5891.610127,0,0,13.26276955,0.45815,0
region 6564,0,0,27864.41422,16814.68888,0,129825.6272,209247.5656,7235.920493,31606.84008,154407.3424,0,12317.41134,0,260998.2118,292.3743812,8923.498087,0,11027.08426,36546.15728,0,62828.37509,22202.40534,0,6605.608932,0,5673.188492,12.4435664,0.462349,0
region 6565,0,0,0,0,0,0,0,0,14972.25961,0,0,0,0,0,0,0,0,0,0,0,0,10517.34928,0,0,0,0,15.84383416,0.597765,0
region 6566,0,0,0,0,967.6316807,0,0,0,0,71556.26608,0,0,0,0,0,0,0,0,0,0,24523.25092,0,0,0,0,0,35.92456835,0.603261,0
region 6567,0,0,41340.98396,6291.308194,0,0,0,0,35813.08012,61344.08336,0,0,0,314373.6081,0,0,0,0,44020.02315,0,15973.26798,25157.10268,0,0,0,0,5.230692876,0.553672,0
region 6568,0,0,0,23123.54044,0,121122.3911,0,0,39064.91761,0,0,0,0,0,0,0,0,0,0,0,0,27441.37451,0,9382.507497,0,0,11.44481736,0.410042,0
region 6569,0,0,0,21681.06552,0,107889.7492,0,0,95022.60513,34914.0091,0,0,1414595.766,0,0,0,0,0,0,320163.682,0,66749.17171,0,0,0,0,7.729996504,0.394209,0
region 6570,0,0,18705.77285,0,0,0,0,0,15721.26598,102110.4897,0,0,0,0,118.2266229,3608.370332,0,0,0,0,19510.10463,11043.49308,0,0,0,0,2.946815206,0.48,0
region 6571,0,0,44374.17346,0,0,0,0,0,60201.40679,36483.64871,0,0,0,0,0,0,0,0,0,0,0,42288.82206,0,0,0,0,9.933018012,0.384164,0
region 6572,0,0,0,0,0,0,0,7103.611165,0,56004.23302,0,0,0,0,0,0,0,10825.45323,0,0,0,0,0,0,381459.2753,3205.360005,11.09375108,0.483636,0
region 6573,0,1524.05337,0,0,0,0,357832.7981,0,17220.43574,56423.29549,0,30691.74476,0,0,0,0,0,0,0,0,49513.92372,12096.59344,0,0,0,3047.411148,17.05623764,0.638211,0
region 6574,0,0,0,5136.601069,0,39659.51794,0,16976.8041,0,52026.18042,0,0,0,299551.3813,0,0,0,25871.57356,41944.54752,0,0,0,0,0,0,0,8.682545488,0.502591,0
region 6575,0,1635.05633,46827.25124,18360.65509,0,86333.66891,342225.9726,0,15096.14635,66561.37183,0,25123.03472,0,0,0,0,0,0,0,67383.73067,56878.269,10604.37423,0,0,0,3594.966668,6.541543375,0.469388,0
region 6576,0,0,0,18341.24631,0,91667.93443,256770.2581,0,77259.64735,0,0,0,685889.128,0,0,0,0,0,0,364197.7118,0,54271.48057,0,9748.843033,0,0,26.97490513,0.369748,0
region 6577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.861493482,0,0,0,19.32642453,0.403141,0
region 6578,0,0,0,0,0,0,0,0,15535.17829,0,0,0,0,0,0,0,0,0,0,0,0,10912.77473,0,0,0,0,10.73385989,0.40625,0
region 6579,0,0,0,0,0,0,86077.06528,0,18127.84115,34974.80541,0,0,0,337925.7312,0,0,0,0,47317.89861,0,18639.54565,12734.00556,0,0,0,0,6.128274928,0.362637,0
region 6580,0,0,0,0,1039.638778,0,47252.42862,0,16742.73722,0,0,0,0,0,0,0,0,0,0,0,0,11761.03139,0,0,0,0,19.70819985,0.53406,0
region 6581,0,0,0,0,0,0,293001.4401,8451.780432,0,0,0,13989.03872,0,0,0,0,0,12879.97776,0,0,114371.2067,0,0,0,0,0,14.70732335,0.689655,0
region 6582,0,0,0,0,0,0,0,7188.200816,0,54430.37514,0,0,0,310166.7878,0,0,0,10954.3625,43430.96503,0,0,0,0,9526.310874,0,2939.77391,10.81264884,0.463415,0
region 6583,0,0,0,0,0,51759.17021,0,0,0,72386.6507,0,0,1723401.748,0,0,0,0,0,0,302511.6719,0,0,0,9748.843033,0,0,9.364679629,0.418994,0
region 6584,0,0,41431.86728,0,0,0,0,0,16742.73722,0,0,0,0,0,0,0,0,0,0,0,0,11761.03139,0,0,0,0,10.14293019,0.602532,0
region 6585,0,0,0,0,0,0,0,0,145416.5795,34150.5366,0,0,612329.7921,0,121.8338131,3718.464641,0,0,0,140862.9962,0,102148.7068,5.595828821,0,0,0,9.28430391,0.389873,0
region 6586,0,0,0,10917.04416,0,84290.11768,0,0,15096.14635,0,0,0,0,0,128.6195172,3925.569713,0,0,0,156585.8219,0,10604.37423,0,0,0,0,11.21555107,0.438095,0
region 6587,0,0,25446.97689,0,0,0,0,0,0,109470.0444,0,0,0,0,0,0,0,0,0,208260.5185,0,0,0,0,0,0,34.32159082,0.412338,0
region 6588,0,0,0,0,0,0,41075.32714,0,35512.21311,0,0,0,0,0,0,0,0,0,0,0,0,24945.75694,0,0,0,0,15.08666913,0.451429,0
region 6589,0,0,0,0,0,0,0,0,0,34509.2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.16283917,0.43913,0
region 6590,0,0,24290.61196,30110.18894,0,138957.4904,0,0,15665.90248,30898.44258,0,0,0,0,0,0,0,0,0,497164.2555,0,11004.60268,0,0,0,0,3.699500147,0.472603,0
region 6591,0,0,0,0,0,0,355021.7884,0,15096.14635,54143.21889,0,0,0,0,0,0,0,0,0,0,49613.65215,10604.37423,0,0,295886.3532,2924.264657,10.55111463,0.50885,0
region 6592,0,0,0,16962.3704,0,129474.5422,0,0,0,0,0,0,897373.0265,0,0,0,0,0,0,95423.2154,0,0,0,0,0,0,4.587411593,0.377581,0
region 6593,0,0,0,0,0,0,488347.8953,0,51534.13948,0,0,0,0,0,0,0,0,0,0,0,31643.03189,36200.45063,0,0,0,0,6.463604788,0.517375,0
region 6594,0,0,0,31504.12339,0,95485.54956,237392.3819,0,36196.88906,54430.37514,0,0,0,0,0,0,0,0,0,68473.86162,42587.19946,25426.71147,0,0,0,2939.77391,12.0900841,0.487666,0
region 6595,0,0,0,0,0,0,0,0,33420.80243,31339.90009,0,0,0,0,0,0,0,0,0,0,0,23476.63356,0,0,308137.86,0,10.34763743,0.402985,0
region 6596,0,0,53228.36078,0,0,0,0,0,89025.66714,44325.30778,0,0,0,284440.8272,0,0,0,0,39828.69897,0,0,62536.58838,0,0,0,0,16.22227319,0.403704,0
region 6597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27615992,0.376384,0
